"subject","L1","current_exposure_L2","ccurrent_exposure_L2","switch_noswitch","WordType","switch_word_len","cswitch_word_len","trial","ctrial","FPGD_switch","lFPGD_switch","TRT_switch","lTRT_switch","FPGD_target","lFPGD_target","TRT_target","lTRT_target","item","switch_word","target_word","aoa","caoa","normLD","cnormLD"
40,"English",19,-0.538219374,"Switch","Nonhomograph",8,0.389200452,20,-1.151364011,NA,NA,NA,NA,NA,NA,NA,NA,62,"conseils","fiddle",1,-1.60318692604234,0.125,-0.809605823529445
40,"English",19,-0.538219374,"Nonswitch","Homograph",5,-0.733132579,57,-0.317372054,NA,NA,NA,NA,240,5.480638923,240,5.480638923,47,"hours","cent",1,-1.60318692604234,0.666666666666667,1.25765729769416
40,"English",19,-0.538219374,"Switch","Homograph",6,-0.359021569,5,-1.489468859,483,6.180016654,630,6.445719819,NA,NA,NA,NA,46,"choses","lever",1,-1.60318692604234,0.333333333333333,-0.0145046230588283
40,"English",19,-0.538219374,"Nonswitch","Homograph",7,0.015089442,54,-0.384993023,380,5.940171253,380,5.940171253,226,5.420534999,226,5.420534999,51,"watched","fin",1,-1.60318692604234,0.111111111111111,-0.862612570227487
40,"English",19,-0.538219374,"Nonswitch","Nonhomograph",7,0.015089442,41,-0.678017225,NA,NA,39,3.663561646,249,5.517452896,249,5.517452896,53,"warning","camp",1,-1.60318692604234,0.230769230769231,-0.405939060213592
40,"English",19,-0.538219374,"Switch","Homograph",6,-0.359021569,40,-0.700557548,140,4.941642423,140,4.941642423,NA,NA,NA,NA,44,"soleil","court",1,-1.60318692604234,0.166666666666667,-0.65058558343532
40,"English",19,-0.538219374,"Switch","Nonhomograph",5,-0.733132579,7,-1.444388212,218,5.384495063,333,5.80814249,NA,NA,NA,NA,66,"temps","tent",1,-1.60318692604234,0.4,0.239927761091771
40,"English",19,-0.538219374,"Nonswitch","Homograph",7,0.015089442,48,-0.520234962,129,4.859812404,317,5.758901774,NA,NA,287,5.659482216,57,"worried","venue",1,-1.60318692604234,0.285714285714286,-0.196242040309253
40,"English",19,-0.538219374,"Nonswitch","Nonhomograph",6,-0.359021569,34,-0.835799487,NA,NA,NA,NA,336,5.81711116,336,5.81711116,61,"person","hunter",1,-1.60318692604234,0.75,1.57569777788241
40,"English",19,-0.538219374,"Switch","Homograph",9,0.763311463,13,-1.309146273,226,5.420534999,226,5.420534999,326,5.786897381,326,5.786897381,74,"plus tard","sale",1,-1.60318692604234,0.333333333333333,-0.0145046230588283
40,"English",19,-0.538219374,"Nonswitch","Nonhomograph",3,-1.4813546,12,-1.331686597,NA,NA,NA,NA,195,5.272999559,195,5.272999559,59,"bad","broth",1,-1.60318692604234,0.142857142857143,-0.741454292060535
40,"English",19,-0.538219374,"Nonswitch","Nonhomograph",5,-0.733132579,1,-1.579630151,NA,NA,NA,NA,276,5.620400866,276,5.620400866,47,"house","book",1,-1.60318692604234,0.166666666666667,-0.65058558343532
40,"English",19,-0.538219374,"Switch","Homograph",5,-0.733132579,31,-0.903420456,237,5.468060141,237,5.468060141,NA,NA,NA,NA,66,"ordre","pile",1,-1.60318692604234,0.6,1.00322491354356
40,"English",19,-0.538219374,"Nonswitch","Nonhomograph",6,-0.359021569,28,-0.971041426,NA,NA,NA,NA,299,5.700443573,299,5.700443573,67,"health","drunk",1,-1.60318692604234,0.333333333333333,-0.0145046230588283
40,"English",19,-0.538219374,"Switch","Nonhomograph",4,-1.10724359,81,0.223595702,NA,NA,NA,NA,241,5.484796933,241,5.484796933,70,"bien","tire",1,-1.60318692604234,0,-1.28666654381182
40,"English",19,-0.538219374,"Nonswitch","Nonhomograph",8,0.389200452,85,0.313756995,350,5.857933154,350,5.857933154,NA,NA,46,3.828641396,63,"setbacks","dig",1,-1.60318692604234,0.181818181818182,-0.592760041582912
40,"English",19,-0.538219374,"Switch","Nonhomograph",9,0.763311463,15,-1.264065627,157,5.056245805,765,6.639875834,212,5.356586275,212,5.356586275,60,"en manque","jingle",1,-1.60318692604234,0.111111111111111,-0.862612570227487
40,"English",19,-0.538219374,"Switch","Nonhomograph",4,-1.10724359,22,-1.106283365,NA,NA,NA,NA,NA,NA,NA,NA,74,"idée","dare",1,-1.60318692604234,0.5,0.621576337317668
40,"English",19,-0.538219374,"Switch","Homograph",11,1.511533484,17,-1.218984981,NA,NA,NA,NA,NA,NA,NA,NA,48,"sans valeur","coin",1,-1.60318692604234,0.181818181818182,-0.592760041582912
40,"English",19,-0.538219374,"Nonswitch","Homograph",9,0.763311463,82,0.246136025,193,5.262690189,193,5.262690189,401,5.993961427,401,5.993961427,49,"carefully","dent",1,-1.60318692604234,0.0769230769230769,-0.993090715945742
40,"English",19,-0.538219374,"Nonswitch","Homograph",13,2.259755505,16,-1.241525304,607,6.408528791,607,6.408528791,NA,NA,NA,NA,67,"laughingstock","roman",1,-1.60318692604234,0.153846153846154,-0.699514888079667
40,"English",19,-0.538219374,"Switch","Homograph",7,0.015089442,35,-0.813259164,266,5.583496309,752,6.622736324,234,5.455321115,234,5.455321115,58,"magasin","dresser",1,-1.60318692604234,0,-1.28666654381182
40,"English",19,-0.538219374,"Switch","Homograph",10,1.137422473,9,-1.399307566,272,5.605802066,272,5.605802066,NA,NA,NA,NA,54,"grand-mère","loin",1,-1.60318692604234,0.545454545454545,0.795052962874892
41,"English",20,-0.489512265,"Switch","Homograph",6,-0.359021569,0,-1.602170475,NA,NA,751,6.621405652,299,5.700443573,477,6.167516491,69,"croire","timbre",14,1.73684885489988,0.285714285714286,-0.196242040309253
41,"English",20,-0.489512265,"Nonswitch","Homograph",9,0.763311463,2,-1.557089828,313,5.746203191,470,6.152732695,265,5.579729826,265,5.579729826,48,"worthless","coin",14,1.73684885489988,0.181818181818182,-0.592760041582912
41,"English",20,-0.489512265,"Switch","Homograph",5,-0.733132579,150,1.778878001,178,5.18178355,372,5.918893854,NA,NA,788,6.66949809,67,"risée","roman",14,1.73684885489988,0.153846153846154,-0.699514888079667
41,"English",20,-0.489512265,"Nonswitch","Nonhomograph",4,-1.10724359,136,1.463313477,142,4.955827058,142,4.955827058,276,5.620400866,276,5.620400866,70,"well","tire",14,1.73684885489988,0,-1.28666654381182
41,"English",20,-0.489512265,"Switch","Homograph",7,0.015089442,14,-1.28660595,NA,NA,290,5.669880923,245,5.501258211,245,5.501258211,57,"inquiet","venue",14,1.73684885489988,0.285714285714286,-0.196242040309253
41,"English",20,-0.489512265,"Nonswitch","Homograph",5,-0.733132579,78,0.155974733,133,4.890349128,133,4.890349128,NA,NA,NA,NA,74,"later","sale",14,1.73684885489988,0.333333333333333,-0.0145046230588283
41,"English",20,-0.489512265,"Switch","Homograph",8,0.389200452,92,0.471539257,NA,NA,156,5.049856007,NA,NA,NA,NA,61,"personne","tenant",14,1.73684885489988,0.75,1.57569777788241
41,"English",20,-0.489512265,"Nonswitch","Nonhomograph",6,-0.359021569,144,1.643636062,296,5.690359454,650,6.476972363,150,5.010635294,198,5.288267031,62,"advice","fiddle",14,1.73684885489988,0.125,-0.809605823529445
41,"English",20,-0.489512265,"Switch","Homograph",9,0.763311463,128,1.282990891,583,6.368187186,583,6.368187186,NA,NA,162,5.087596335,51,"regardait","fin",14,1.73684885489988,0.111111111111111,-0.862612570227487
41,"English",20,-0.489512265,"Nonswitch","Homograph",4,-1.10724359,81,0.223595702,375,5.926926026,375,5.926926026,NA,NA,249,5.517452896,52,"rest","fort",14,1.73684885489988,0.3,-0.141720815134126
41,"English",20,-0.489512265,"Nonswitch","Nonhomograph",4,-1.10724359,125,1.215369922,173,5.153291594,173,5.153291594,275,5.616771098,275,5.616771098,66,"time","tent",14,1.73684885489988,0.4,0.239927761091771
41,"English",20,-0.489512265,"Nonswitch","Homograph",4,-1.10724359,84,0.291216672,145,4.976733742,145,4.976733742,NA,NA,NA,NA,70,"good","vest",14,1.73684885489988,0.2,-0.523369391360023
41,"English",20,-0.489512265,"Switch","Homograph",14,2.633866516,70,-0.024347853,556,6.320768294,556,6.320768294,410,6.01615716,410,6.01615716,55,"en bonne santé","raisin",14,1.73684885489988,0.142857142857143,-0.741454292060535
41,"English",20,-0.489512265,"Switch","Nonhomograph",8,0.389200452,40,-0.700557548,224,5.411646052,437,6.079933195,160,5.075173815,458,6.126869184,61,"personne","hunter",14,1.73684885489988,0.75,1.57569777788241
41,"English",20,-0.489512265,"Nonswitch","Nonhomograph",8,0.389200452,118,1.05758766,257,5.549076085,257,5.549076085,326,5.786897381,326,5.786897381,58,"vacation","penguin",14,1.73684885489988,0.5,0.621576337317668
41,"English",20,-0.489512265,"Switch","Homograph",11,1.511533484,56,-0.339912377,385,5.953243334,385,5.953243334,NA,NA,NA,NA,71,"raisonnable","ton",14,1.73684885489988,0.727272727272727,1.4889594651038
41,"English",20,-0.489512265,"Nonswitch","Nonhomograph",8,0.389200452,34,-0.835799487,399,5.988961417,558,6.324358962,252,5.529429088,252,5.529429088,46,"complain","couch",14,1.73684885489988,0.454545454545455,0.448099711760444
41,"English",20,-0.489512265,"Nonswitch","Homograph",11,1.511533484,77,0.13343441,187,5.231108617,187,5.231108617,NA,NA,NA,NA,54,"grandmother","loin",14,1.73684885489988,0.545454545454545,0.795052962874892
41,"English",20,-0.489512265,"Nonswitch","Homograph",8,0.389200452,10,-1.376767243,299,5.700443573,494,6.202535517,270,5.598421959,270,5.598421959,50,"prepared","file",14,1.73684885489988,0.625,1.09863705760004
41,"English",20,-0.489512265,"Nonswitch","Nonhomograph",8,0.389200452,91,0.448998934,200,5.298317367,200,5.298317367,NA,NA,364,5.897153868,50,"surprise","card",14,1.73684885489988,0.6,1.00322491354356
41,"English",20,-0.489512265,"Nonswitch","Homograph",4,-1.10724359,96,0.56170055,155,5.043425117,155,5.043425117,NA,NA,225,5.416100402,68,"like","rose",14,1.73684885489988,0.166666666666667,-0.65058558343532
41,"English",20,-0.489512265,"Nonswitch","Homograph",7,0.015089442,122,1.147748952,NA,NA,NA,NA,NA,NA,NA,NA,64,"library","pain",14,1.73684885489988,0.166666666666667,-0.65058558343532
41,"English",20,-0.489512265,"Nonswitch","Homograph",3,-1.4813546,71,-0.001807529,NA,NA,NA,NA,122,4.804021045,1026,6.933423026,44,"sun","court",14,1.73684885489988,0.166666666666667,-0.65058558343532
41,"English",20,-0.489512265,"Nonswitch","Nonhomograph",3,-1.4813546,38,-0.745638194,NA,NA,NA,NA,229,5.433722004,229,5.433722004,56,"was","scarf",14,1.73684885489988,0.2,-0.523369391360023
41,"English",20,-0.489512265,"Nonswitch","Homograph",3,-1.4813546,36,-0.79071884,NA,NA,NA,NA,283,5.645446898,283,5.645446898,56,"day","rider",14,1.73684885489988,0,-1.28666654381182
41,"English",20,-0.489512265,"Switch","Homograph",7,0.015089442,117,1.035047336,191,5.252273428,755,6.626717749,201,5.303304908,405,6.003887067,45,"préparé","lance",14,1.73684885489988,0.625,1.09863705760004
41,"English",20,-0.489512265,"Nonswitch","Nonhomograph",6,-0.359021569,3,-1.534549505,NA,NA,306,5.723585102,178,5.18178355,288,5.66296048,52,"needed","corn",14,1.73684885489988,0.133333333333333,-0.777801775510622
41,"English",20,-0.489512265,"Switch","Nonhomograph",7,0.015089442,11,-1.35422692,221,5.398162702,354,5.869296913,303,5.713732806,1098,7.001245622,69,"journée","piping",14,1.73684885489988,0,-1.28666654381182
41,"English",20,-0.489512265,"Nonswitch","Nonhomograph",4,-1.10724359,54,-0.384993023,NA,NA,159,5.068904202,NA,NA,102,4.624972813,44,"knew","hotel",14,1.73684885489988,0.153846153846154,-0.699514888079667
41,"English",20,-0.489512265,"Switch","Homograph",8,0.389200452,26,-1.016122072,108,4.682131227,555,6.318968114,NA,NA,NA,NA,43,"aimaient","chat",14,1.73684885489988,0.25,-0.332545103247074
41,"English",20,-0.489512265,"Nonswitch","Nonhomograph",3,-1.4813546,149,1.756337678,NA,NA,NA,NA,NA,NA,NA,NA,48,"bad","soap",14,1.73684885489988,0.142857142857143,-0.741454292060535
41,"English",20,-0.489512265,"Nonswitch","Nonhomograph",6,-0.359021569,31,-0.903420456,151,5.017279837,151,5.017279837,160,5.075173815,404,6.001414878,54,"recipe","boar",14,1.73684885489988,0.571428571428571,0.894182463193307
41,"English",20,-0.489512265,"Nonswitch","Nonhomograph",4,-1.10724359,16,-1.241525304,NA,NA,NA,NA,257,5.549076085,257,5.549076085,68,"like","duck",14,1.73684885489988,0.25,-0.332545103247074
41,"English",20,-0.489512265,"Switch","Homograph",11,1.511533484,141,1.576015092,632,6.448889394,632,6.448889394,178,5.18178355,530,6.272877007,59,"désagréable","miser",14,1.73684885489988,0.0909090909090909,-0.939713292697365
41,"English",20,-0.489512265,"Switch","Nonhomograph",7,0.015089442,85,0.313756995,383,5.948034989,383,5.948034989,NA,NA,230,5.438079309,51,"la peur","paw",14,1.73684885489988,0.285714285714286,-0.196242040309253
41,"English",20,-0.489512265,"Switch","Nonhomograph",7,0.015089442,145,1.666176385,132,4.882801923,132,4.882801923,NA,NA,227,5.424950017,59,"mauvais","broth",14,1.73684885489988,0.142857142857143,-0.741454292060535
41,"English",20,-0.489512265,"Switch","Nonhomograph",5,-0.733132579,170,2.229684464,238,5.472270674,238,5.472270674,168,5.123963979,168,5.123963979,71,"avoir","sip",14,1.73684885489988,0.2,-0.523369391360023
41,"English",20,-0.489512265,"Switch","Nonhomograph",5,-0.733132579,109,0.854724751,149,5.003946306,149,5.003946306,NA,NA,NA,NA,45,"temps","teeth",14,1.73684885489988,0.4,0.239927761091771
41,"English",20,-0.489512265,"Switch","Homograph",13,2.259755505,93,0.49407958,571,6.34738921,598,6.393590754,100,4.605170186,319,5.765191103,49,"soigneusement","dent",14,1.73684885489988,0.0769230769230769,-0.993090715945742
41,"English",20,-0.489512265,"Switch","Nonhomograph",5,-0.733132579,27,-0.993581749,312,5.743003188,312,5.743003188,338,5.823045895,338,5.823045895,67,"santé","drunk",14,1.73684885489988,0.333333333333333,-0.0145046230588283
41,"English",20,-0.489512265,"Nonswitch","Homograph",5,-0.733132579,43,-0.632936578,148,4.997212274,148,4.997212274,NA,NA,337,5.82008293,66,"order","pile",14,1.73684885489988,0.6,1.00322491354356
41,"English",20,-0.489512265,"Nonswitch","Homograph",8,0.389200452,52,-0.43007367,158,5.062595033,158,5.062595033,147,4.990432587,507,6.228511004,72,"properly","vent",14,1.73684885489988,0.166666666666667,-0.65058558343532
41,"English",20,-0.489512265,"Switch","Homograph",9,0.763311463,166,2.139523172,NA,NA,315,5.752572639,184,5.214935758,184,5.214935758,53,"suggérées","lice",14,1.73684885489988,0.555555555555556,0.833603324109835
41,"English",20,-0.489512265,"Switch","Homograph",6,-0.359021569,24,-1.061202719,160,5.075173815,280,5.634789603,203,5.313205979,203,5.313205979,47,"heures","cent",14,1.73684885489988,0.666666666666667,1.25765729769416
41,"English",20,-0.489512265,"Switch","Nonhomograph",13,2.259755505,160,2.004281233,215,5.370638028,362,5.891644212,185,5.220355825,411,6.018593214,53,"avertissement","camp",14,1.73684885489988,0.230769230769231,-0.405939060213592
41,"English",20,-0.489512265,"Switch","Nonhomograph",6,-0.359021569,42,-0.655476901,251,5.525452939,251,5.525452939,NA,NA,200,5.298317367,43,"ennuyé","tune",14,1.73684885489988,0,-1.28666654381182
41,"English",20,-0.489512265,"Switch","Nonhomograph",5,-0.733132579,9,-1.399307566,422,6.045005314,422,6.045005314,NA,NA,NA,NA,73,"liste","leash",14,1.73684885489988,0.8,1.76652206599536
41,"English",20,-0.489512265,"Switch","Nonhomograph",7,0.015089442,67,-0.091968822,612,6.416732283,838,6.7310181,266,5.583496309,266,5.583496309,49,"inquiet","nick",14,1.73684885489988,0.285714285714286,-0.196242040309253
41,"English",20,-0.489512265,"Nonswitch","Homograph",5,-0.733132579,55,-0.3624527,NA,NA,NA,NA,300,5.703782475,300,5.703782475,58,"store","dresser",14,1.73684885489988,0,-1.28666654381182
41,"English",20,-0.489512265,"Nonswitch","Nonhomograph",7,0.015089442,15,-1.264065627,168,5.123963979,355,5.872117789,154,5.036952602,154,5.036952602,60,"lacking","jingle",14,1.73684885489988,0.111111111111111,-0.862612570227487
41,"English",20,-0.489512265,"Nonswitch","Nonhomograph",4,-1.10724359,140,1.553474769,NA,NA,NA,NA,NA,NA,197,5.283203729,74,"idea","dare",14,1.73684885489988,0.5,0.621576337317668
41,"English",20,-0.489512265,"Switch","Homograph",4,-1.10724359,148,1.733797355,NA,NA,NA,NA,NA,NA,189,5.241747015,73,"peau","rayon",14,1.73684885489988,0,-1.28666654381182
41,"English",20,-0.489512265,"Switch","Nonhomograph",11,1.511533484,62,-0.204670438,893,6.794586581,893,6.794586581,NA,NA,130,4.86753445,65,"se plaindre","fleece",14,1.73684885489988,0.454545454545455,0.448099711760444
41,"English",20,-0.489512265,"Nonswitch","Homograph",4,-1.10724359,28,-0.971041426,183,5.209486153,183,5.209486153,426,6.054439346,613,6.418364936,60,"safe","ranger",14,1.73684885489988,0.272727272727273,-0.24580679046846
41,"English",20,-0.489512265,"Nonswitch","Nonhomograph",5,-0.733132579,158,1.959200586,NA,NA,152,5.023880521,155,5.043425117,494,6.202535517,64,"hours","bath",14,1.73684885489988,0.4,0.239927761091771
41,"English",20,-0.489512265,"Nonswitch","Homograph",9,0.763311463,142,1.598555416,342,5.834810737,342,5.834810737,156,5.049856007,967,6.874198495,62,"following","manger",14,1.73684885489988,0.111111111111111,-0.862612570227487
41,"English",20,-0.489512265,"Switch","Nonhomograph",6,-0.359021569,49,-0.497694639,165,5.105945474,327,5.789960171,NA,NA,NA,NA,47,"maison","book",14,1.73684885489988,0.166666666666667,-0.65058558343532
41,"English",20,-0.489512265,"Nonswitch","Nonhomograph",9,0.763311463,114,0.967426367,NA,NA,240,5.480638923,217,5.379897354,217,5.379897354,72,"irritated","hose",14,1.73684885489988,0.555555555555556,0.833603324109835
41,"English",20,-0.489512265,"Switch","Nonhomograph",7,0.015089442,87,0.358837641,507,6.228511004,1126,7.026426809,NA,NA,NA,NA,55,"préféré","shrimp",14,1.73684885489988,0.111111111111111,-0.862612570227487
41,"English",20,-0.489512265,"Switch","Homograph",3,-1.4813546,45,-0.587855932,121,4.795790546,717,6.575075841,247,5.509388337,247,5.509388337,63,"dur","net",14,1.73684885489988,0.25,-0.332545103247074
41,"English",20,-0.489512265,"Switch","Nonhomograph",8,0.389200452,89,0.403918288,351,5.860786223,351,5.860786223,361,5.888877958,361,5.888877958,57,"plaintes","trash",14,1.73684885489988,0.6,1.00322491354356
41,"English",20,-0.489512265,"Nonswitch","Homograph",6,-0.359021569,126,1.237910245,243,5.493061443,243,5.493061443,318,5.762051383,318,5.762051383,46,"things","lever",14,1.73684885489988,0.333333333333333,-0.0145046230588283
42,"English",8,-1.073997581,"Switch","Nonhomograph",7,0.015089442,82,0.246136025,NA,NA,NA,NA,NA,NA,307,5.726847748,54,"recette","boar",6,-0.318557779526102,0.571428571428571,0.894182463193307
42,"English",8,-1.073997581,"Nonswitch","Nonhomograph",9,0.763311463,71,-0.001807529,331,5.802118375,682,6.525029658,NA,NA,548,6.306275287,55,"favourite","shrimp",6,-0.318557779526102,0.111111111111111,-0.862612570227487
42,"English",8,-1.073997581,"Nonswitch","Nonhomograph",6,-0.359021569,37,-0.768178517,125,4.828313737,125,4.828313737,257,5.549076085,257,5.549076085,61,"person","hunter",6,-0.318557779526102,0.75,1.57569777788241
42,"English",8,-1.073997581,"Switch","Homograph",7,0.015089442,23,-1.083743042,299,5.700443573,567,6.340359304,204,5.318119994,415,6.02827852,58,"magasin","dresser",6,-0.318557779526102,0,-1.28666654381182
42,"English",8,-1.073997581,"Switch","Homograph",7,0.015089442,63,-0.182130115,596,6.390240667,596,6.390240667,94,4.543294782,94,4.543294782,56,"journée","rider",6,-0.318557779526102,0,-1.28666654381182
42,"English",8,-1.073997581,"Nonswitch","Homograph",4,-1.10724359,40,-0.700557548,243,5.493061443,243,5.493061443,NA,NA,NA,NA,63,"hard","net",6,-0.318557779526102,0.25,-0.332545103247074
42,"English",8,-1.073997581,"Switch","Homograph",10,1.137422473,158,1.959200586,342,5.834810737,342,5.834810737,NA,NA,NA,NA,54,"grand-mère","loin",6,-0.318557779526102,0.545454545454545,0.795052962874892
42,"English",8,-1.073997581,"Nonswitch","Homograph",5,-0.733132579,169,2.207144141,216,5.375278408,216,5.375278408,NA,NA,NA,NA,43,"liked","chat",6,-0.318557779526102,0.25,-0.332545103247074
42,"English",8,-1.073997581,"Nonswitch","Nonhomograph",7,0.015089442,122,1.147748952,182,5.204006687,182,5.204006687,161,5.081404365,161,5.081404365,53,"warning","camp",6,-0.318557779526102,0.230769230769231,-0.405939060213592
42,"English",8,-1.073997581,"Nonswitch","Homograph",6,-0.359021569,167,2.162063495,180,5.192956851,180,5.192956851,216,5.375278408,216,5.375278408,55,"heathy","raisin",6,-0.318557779526102,0.142857142857143,-0.741454292060535
42,"English",8,-1.073997581,"Switch","Nonhomograph",7,0.015089442,75,0.088353763,171,5.141663557,570,6.345636361,NA,NA,NA,NA,48,"mauvais","soap",6,-0.318557779526102,0.142857142857143,-0.741454292060535
42,"English",8,-1.073997581,"Nonswitch","Nonhomograph",5,-0.733132579,5,-1.489468859,124,4.820281566,124,4.820281566,NA,NA,NA,NA,47,"house","book",6,-0.318557779526102,0.166666666666667,-0.65058558343532
42,"English",8,-1.073997581,"Switch","Homograph",6,-0.359021569,8,-1.421847889,176,5.170483995,176,5.170483995,114,4.736198448,114,4.736198448,44,"soleil","court",6,-0.318557779526102,0.166666666666667,-0.65058558343532
42,"English",8,-1.073997581,"Nonswitch","Nonhomograph",8,0.389200452,51,-0.452613993,208,5.33753808,208,5.33753808,NA,NA,NA,NA,65,"complain","fleece",6,-0.318557779526102,0.454545454545455,0.448099711760444
42,"English",8,-1.073997581,"Nonswitch","Homograph",6,-0.359021569,56,-0.339912377,NA,NA,NA,NA,359,5.883322388,359,5.883322388,61,"person","tenant",6,-0.318557779526102,0.75,1.57569777788241
42,"English",8,-1.073997581,"Switch","Homograph",7,0.015089442,73,0.043273117,471,6.154858094,471,6.154858094,NA,NA,NA,NA,50,"préparé","file",6,-0.318557779526102,0.625,1.09863705760004
42,"English",8,-1.073997581,"Switch","Homograph",5,-0.733132579,96,0.56170055,390,5.966146739,390,5.966146739,NA,NA,NA,NA,66,"ordre","pile",6,-0.318557779526102,0.6,1.00322491354356
42,"English",8,-1.073997581,"Nonswitch","Nonhomograph",4,-1.10724359,144,1.643636062,182,5.204006687,182,5.204006687,NA,NA,138,4.927253685,51,"fear","paw",6,-0.318557779526102,0.285714285714286,-0.196242040309253
42,"English",8,-1.073997581,"Nonswitch","Homograph",7,0.015089442,43,-0.632936578,194,5.267858159,194,5.267858159,NA,NA,NA,NA,57,"worried","venue",6,-0.318557779526102,0.285714285714286,-0.196242040309253
42,"English",8,-1.073997581,"Nonswitch","Nonhomograph",7,0.015089442,61,-0.227210761,386,5.955837369,759,6.632001777,422,6.045005314,422,6.045005314,49,"worried","nick",6,-0.318557779526102,0.285714285714286,-0.196242040309253
42,"English",8,-1.073997581,"Nonswitch","Homograph",9,0.763311463,20,-1.151364011,204,5.318119994,204,5.318119994,156,5.049856007,351,5.860786223,49,"carefully","dent",6,-0.318557779526102,0.0769230769230769,-0.993090715945742
42,"English",8,-1.073997581,"Switch","Nonhomograph",15,3.007977526,42,-0.655476901,361,5.888877958,702,6.553933404,NA,NA,NA,NA,52,"avait besoin de","corn",6,-0.318557779526102,0.133333333333333,-0.777801775510622
42,"English",8,-1.073997581,"Switch","Nonhomograph",13,2.259755505,160,2.004281233,200,5.298317367,684,6.527957918,160,5.075173815,160,5.075173815,44,"connaissaient","hotel",6,-0.318557779526102,0.153846153846154,-0.699514888079667
42,"English",8,-1.073997581,"Nonswitch","Homograph",7,0.015089442,12,-1.331686597,142,4.955827058,142,4.955827058,252,5.529429088,252,5.529429088,69,"believe","timbre",6,-0.318557779526102,0.285714285714286,-0.196242040309253
42,"English",8,-1.073997581,"Switch","Nonhomograph",8,0.389200452,17,-1.218984981,NA,NA,675,6.514712691,162,5.087596335,270,5.598421959,68,"aimaient","duck",6,-0.318557779526102,0.25,-0.332545103247074
42,"English",8,-1.073997581,"Switch","Homograph",11,1.511533484,15,-1.264065627,529,6.270988432,529,6.270988432,NA,NA,133,4.890349128,48,"sans valeur","coin",6,-0.318557779526102,0.181818181818182,-0.592760041582912
42,"English",8,-1.073997581,"Switch","Nonhomograph",6,-0.359021569,146,1.688716708,158,5.062595033,158,5.062595033,NA,NA,NA,NA,72,"irrité","hose",6,-0.318557779526102,0.555555555555556,0.833603324109835
42,"English",8,-1.073997581,"Nonswitch","Homograph",10,1.137422473,64,-0.159589792,267,5.587248658,267,5.587248658,259,5.556828062,259,5.556828062,71,"reasonable","ton",6,-0.318557779526102,0.727272727272727,1.4889594651038
42,"English",8,-1.073997581,"Nonswitch","Nonhomograph",5,-0.733132579,161,2.026821556,192,5.257495372,192,5.257495372,309,5.733341277,309,5.733341277,43,"bored","tune",6,-0.318557779526102,0,-1.28666654381182
42,"English",8,-1.073997581,"Switch","Nonhomograph",5,-0.733132579,84,0.291216672,220,5.393627546,220,5.393627546,182,5.204006687,182,5.204006687,66,"temps","tent",6,-0.318557779526102,0.4,0.239927761091771
42,"English",8,-1.073997581,"Switch","Homograph",5,-0.733132579,50,-0.475154316,302,5.710427017,302,5.710427017,192,5.257495372,192,5.257495372,70,"bonne","vest",6,-0.318557779526102,0.2,-0.523369391360023
42,"English",8,-1.073997581,"Switch","Nonhomograph",4,-1.10724359,91,0.448998934,NA,NA,80,4.382026635,NA,NA,NA,NA,70,"bien","tire",6,-0.318557779526102,0,-1.28666654381182
42,"English",8,-1.073997581,"Switch","Nonhomograph",8,0.389200452,110,0.877265074,153,5.030437921,153,5.030437921,248,5.513428746,248,5.513428746,62,"conseils","fiddle",6,-0.318557779526102,0.125,-0.809605823529445
42,"English",8,-1.073997581,"Switch","Nonhomograph",8,0.389200452,9,-1.399307566,178,5.18178355,456,6.12249281,287,5.659482216,287,5.659482216,58,"vacances","penguin",6,-0.318557779526102,0.5,0.621576337317668
42,"English",8,-1.073997581,"Nonswitch","Homograph",8,0.389200452,44,-0.610396255,148,4.997212274,148,4.997212274,253,5.533389489,416,6.03068526,45,"prepared","lance",6,-0.318557779526102,0.625,1.09863705760004
42,"English",8,-1.073997581,"Switch","Nonhomograph",10,1.137422473,45,-0.587855932,166,5.111987788,1226,7.111512116,NA,NA,NA,NA,50,"surprendre","card",6,-0.318557779526102,0.6,1.00322491354356
42,"English",8,-1.073997581,"Switch","Nonhomograph",9,0.763311463,141,1.576015092,1003,6.910750788,1003,6.910750788,287,5.659482216,287,5.659482216,60,"en manque","jingle",6,-0.318557779526102,0.111111111111111,-0.862612570227487
42,"English",8,-1.073997581,"Nonswitch","Homograph",5,-0.733132579,147,1.711257031,NA,NA,NA,NA,148,4.997212274,148,4.997212274,59,"nasty","miser",6,-0.318557779526102,0.0909090909090909,-0.939713292697365
42,"English",8,-1.073997581,"Nonswitch","Homograph",5,-0.733132579,21,-1.128823688,158,5.062595033,158,5.062595033,267,5.587248658,267,5.587248658,47,"hours","cent",6,-0.318557779526102,0.666666666666667,1.25765729769416
42,"English",8,-1.073997581,"Switch","Homograph",12,1.885644494,90,0.426458611,190,5.247024072,190,5.247024072,NA,NA,NA,NA,64,"bibliothèque","pain",6,-0.318557779526102,0.166666666666667,-0.65058558343532
42,"English",8,-1.073997581,"Nonswitch","Nonhomograph",4,-1.10724359,112,0.92234572,325,5.783825182,325,5.783825182,NA,NA,NA,NA,73,"list","leash",6,-0.318557779526102,0.8,1.76652206599536
