subject,L1,current_exposure_L2,ccurrent_exposure_L2,switch_noswitch,WordType,switch_word_len,cswitch_word_len,trial,ctrial,FPGD_switch,lFPGD_switch,TRT_switch,lTRT_switch,FPGD_target,lFPGD_target,TRT_target,lTRT_target,item,switch_word,target_word
13,English,50,0.971701026,Nonswitch,Nonhomograph,3,-1.4813546,41,-0.678017225,NA,NA,NA,NA,319,5.765191103,319,5.765191103,69,day,piping
13,English,50,0.971701026,Switch,Nonhomograph,5,-0.733132579,114,0.967426367,940,6.845879875,940,6.845879875,NA,NA,229,5.433722004,56,était,scarf
13,English,50,0.971701026,Nonswitch,Homograph,5,-0.733132579,36,-0.79071884,NA,NA,490,6.194405391,NA,NA,NA,NA,43,liked,chat
13,English,50,0.971701026,Switch,Homograph,11,1.511533484,75,0.088353763,745,6.613384218,745,6.613384218,266,5.583496309,266,5.583496309,60,sécuritaire,ranger
13,English,50,0.971701026,Switch,Homograph,7,0.015089442,39,-0.723097871,399,5.988961417,804,6.689599269,237,5.468060141,1085,6.989335266,62,suivant,manger
13,English,50,0.971701026,Nonswitch,Nonhomograph,6,-0.359021569,97,0.584240873,217,5.379897354,217,5.379897354,333,5.80814249,523,6.259581464,61,person,hunter
13,English,50,0.971701026,Switch,Nonhomograph,10,1.137422473,111,0.899805397,842,6.735780014,1085,6.989335266,256,5.545177444,256,5.545177444,50,surprendre,card
13,English,50,0.971701026,Nonswitch,Homograph,4,-1.10724359,89,0.403918288,308,5.730099783,308,5.730099783,NA,NA,197,5.283203729,73,skin,rayon
14,English,50,0.971701026,Switch,Nonhomograph,5,-0.733132579,74,0.06581344,192,5.257495372,192,5.257495372,223,5.407171771,223,5.407171771,71,avoir,sip
14,English,50,0.971701026,Nonswitch,Homograph,4,-1.10724359,20,-1.151364011,253,5.533389489,253,5.533389489,218,5.384495063,218,5.384495063,70,good,vest
14,English,50,0.971701026,Nonswitch,Nonhomograph,8,0.389200452,97,0.584240873,NA,NA,NA,NA,251,5.525452939,251,5.525452939,58,vacation,penguin
14,English,50,0.971701026,Nonswitch,Nonhomograph,8,0.389200452,93,0.49407958,236,5.463831805,236,5.463831805,199,5.293304825,199,5.293304825,50,surprise,card
14,English,50,0.971701026,Nonswitch,Nonhomograph,5,-0.733132579,44,-0.610396255,221,5.398162702,221,5.398162702,NA,NA,NA,NA,64,hours,bath
14,English,50,0.971701026,Nonswitch,Nonhomograph,6,-0.359021569,137,1.4858538,481,6.17586727,481,6.17586727,743,6.610696045,818,6.706862337,54,recipe,boar
14,English,50,0.971701026,Switch,Homograph,10,1.137422473,84,0.291216672,290,5.669880923,290,5.669880923,191,5.252273428,900,6.802394763,65,exemplaire,parole
14,English,50,0.971701026,Nonswitch,Homograph,4,-1.10724359,100,0.651861842,235,5.459585514,235,5.459585514,NA,NA,193,5.262690189,60,safe,ranger
14,English,50,0.971701026,Nonswitch,Homograph,11,1.511533484,4,-1.512009182,206,5.327876169,774,6.651571874,NA,NA,NA,NA,54,grandmother,loin
14,English,50,0.971701026,Switch,Homograph,5,-0.733132579,129,1.305531214,401,5.993961427,401,5.993961427,248,5.513428746,248,5.513428746,67,risée,roman
14,English,50,0.971701026,Nonswitch,Homograph,5,-0.733132579,63,-0.182130115,NA,NA,NA,NA,237,5.468060141,237,5.468060141,58,store,dresser
14,English,50,0.971701026,Nonswitch,Homograph,4,-1.10724359,91,0.448998934,337,5.82008293,337,5.82008293,259,5.556828062,259,5.556828062,68,like,rose
14,English,50,0.971701026,Switch,Nonhomograph,11,1.511533484,47,-0.542775286,213,5.361292166,213,5.361292166,NA,NA,NA,NA,63,contretemps,dig
14,English,50,0.971701026,Switch,Homograph,4,-1.10724359,38,-0.745638194,160,5.075173815,1372,7.224024808,187,5.231108617,187,5.231108617,73,peau,rayon
14,English,50,0.971701026,Switch,Nonhomograph,6,-0.359021569,140,1.553474769,338,5.823045895,338,5.823045895,NA,NA,411,6.018593214,47,maison,book
14,English,50,0.971701026,Switch,Nonhomograph,13,2.259755505,70,-0.024347853,241,5.484796933,241,5.484796933,203,5.313205979,203,5.313205979,53,avertissement,camp
14,English,50,0.971701026,Nonswitch,Homograph,6,-0.359021569,133,1.395692507,275,5.616771098,275,5.616771098,338,5.823045895,338,5.823045895,46,things,lever
14,English,50,0.971701026,Nonswitch,Nonhomograph,9,0.763311463,33,-0.85833981,231,5.442417711,342,5.834810737,NA,NA,832,6.723832441,72,irritated,hose
14,English,50,0.971701026,Switch,Nonhomograph,5,-0.733132579,81,0.223595702,188,5.236441963,188,5.236441963,220,5.393627546,220,5.393627546,73,liste,leash
14,English,50,0.971701026,Switch,Nonhomograph,8,0.389200452,65,-0.137049469,491,6.196444128,491,6.196444128,312,5.743003188,312,5.743003188,61,personne,hunter
14,English,50,0.971701026,Switch,Homograph,7,0.015089442,49,-0.497694639,504,6.222576268,504,6.222576268,342,5.834810737,342,5.834810737,57,inquiet,venue
14,English,50,0.971701026,Nonswitch,Homograph,9,0.763311463,118,1.05758766,513,6.240275845,513,6.240275845,343,5.837730447,343,5.837730447,48,worthless,coin
14,English,50,0.971701026,Nonswitch,Homograph,3,-1.4813546,41,-0.678017225,NA,NA,NA,NA,264,5.575949103,264,5.575949103,56,day,rider
14,English,50,0.971701026,Switch,Homograph,8,0.389200452,52,-0.43007367,404,6.001414878,3757,8.231376046,NA,NA,264,5.575949103,43,aimaient,chat
14,English,50,0.971701026,Switch,Nonhomograph,7,0.015089442,61,-0.227210761,99,4.59511985,334,5.811140993,NA,NA,194,5.267858159,59,mauvais,broth
14,English,50,0.971701026,Switch,Homograph,11,1.511533484,122,1.147748952,267,5.587248658,267,5.587248658,783,6.663132696,783,6.663132696,59,désagréable,miser
14,English,50,0.971701026,Nonswitch,Nonhomograph,3,-1.4813546,142,1.598555416,340,5.828945618,340,5.828945618,184,5.214935758,184,5.214935758,48,bad,soap
14,English,50,0.971701026,Nonswitch,Nonhomograph,4,-1.10724359,10,-1.376767243,184,5.214935758,184,5.214935758,NA,NA,NA,NA,74,idea,dare
14,English,50,0.971701026,Nonswitch,Nonhomograph,3,-1.4813546,1,-1.579630151,NA,NA,NA,NA,253,5.533389489,253,5.533389489,56,was,scarf
14,English,50,0.971701026,Switch,Homograph,3,-1.4813546,62,-0.204670438,284,5.648974238,284,5.648974238,377,5.932245187,377,5.932245187,63,dur,net
14,English,50,0.971701026,Nonswitch,Nonhomograph,4,-1.10724359,109,0.854724751,NA,NA,NA,NA,268,5.590986981,268,5.590986981,66,time,tent
14,English,50,0.971701026,Switch,Nonhomograph,5,-0.733132579,77,0.13343441,272,5.605802066,272,5.605802066,208,5.33753808,208,5.33753808,45,temps,teeth
14,English,50,0.971701026,Nonswitch,Homograph,5,-0.733132579,143,1.621095739,355,5.872117789,355,5.872117789,418,6.035481433,418,6.035481433,74,later,sale
14,English,50,0.971701026,Switch,Homograph,11,1.511533484,60,-0.249751084,261,5.564520407,963,6.870053412,NA,NA,NA,NA,71,raisonnable,ton
14,English,50,0.971701026,Switch,Nonhomograph,7,0.015089442,103,0.719482812,368,5.908082938,368,5.908082938,550,6.309918278,550,6.309918278,69,journée,piping
14,English,50,0.971701026,Switch,Homograph,7,0.015089442,128,1.282990891,294,5.683579767,294,5.683579767,NA,NA,NA,NA,45,préparé,lance
14,English,50,0.971701026,Nonswitch,Nonhomograph,8,0.389200452,37,-0.768178517,NA,NA,NA,NA,191,5.252273428,401,5.993961427,46,complain,couch
14,English,50,0.971701026,Switch,Nonhomograph,7,0.015089442,83,0.268676349,291,5.673323267,1136,7.035268599,215,5.370638028,478,6.169610732,55,préféré,shrimp
14,English,50,0.971701026,Switch,Homograph,6,-0.359021569,76,0.110894086,NA,NA,428,6.059123196,314,5.749392986,314,5.749392986,69,croire,timbre
14,English,50,0.971701026,Nonswitch,Nonhomograph,4,-1.10724359,66,-0.114509145,244,5.497168225,244,5.497168225,NA,NA,NA,NA,44,knew,hotel
14,English,50,0.971701026,Nonswitch,Nonhomograph,4,-1.10724359,78,0.155974733,NA,NA,NA,NA,211,5.351858133,528,6.269096284,70,well,tire
14,English,50,0.971701026,Nonswitch,Homograph,3,-1.4813546,40,-0.700557548,NA,NA,NA,NA,NA,NA,NA,NA,44,sun,court
14,English,50,0.971701026,Switch,Nonhomograph,7,0.015089442,8,-1.421847889,310,5.736572297,1178,7.071573364,NA,NA,NA,NA,49,inquiet,nick
14,English,50,0.971701026,Nonswitch,Homograph,8,0.389200452,11,-1.35422692,367,5.905361848,367,5.905361848,367,5.905361848,367,5.905361848,50,prepared,file
14,English,50,0.971701026,Switch,Homograph,9,0.763311463,28,-0.971041426,638,6.458338283,638,6.458338283,NA,NA,NA,NA,51,regardait,fin
14,English,50,0.971701026,Switch,Homograph,6,-0.359021569,26,-1.016122072,319,5.765191103,319,5.765191103,248,5.513428746,248,5.513428746,47,heures,cent
14,English,50,0.971701026,Switch,Nonhomograph,6,-0.359021569,116,1.012507013,329,5.796057751,329,5.796057751,174,5.159055299,545,6.300785795,43,ennuyé,tune
14,English,50,0.971701026,Switch,Homograph,9,0.763311463,46,-0.565315609,243,5.493061443,484,6.182084907,322,5.774551546,322,5.774551546,53,suggérées,lice
14,English,50,0.971701026,Nonswitch,Nonhomograph,4,-1.10724359,50,-0.475154316,197,5.283203729,197,5.283203729,295,5.686975356,295,5.686975356,68,like,duck
14,English,50,0.971701026,Nonswitch,Nonhomograph,7,0.015089442,39,-0.723097871,NA,NA,NA,NA,214,5.365976015,214,5.365976015,60,lacking,jingle
14,English,50,0.971701026,Nonswitch,Nonhomograph,6,-0.359021569,23,-1.083743042,228,5.429345629,228,5.429345629,294,5.683579767,294,5.683579767,62,advice,fiddle
14,English,50,0.971701026,Nonswitch,Homograph,7,0.015089442,24,-1.061202719,224,5.411646052,224,5.411646052,212,5.356586275,212,5.356586275,64,library,pain
15,English,15,-0.733047813,Nonswitch,Homograph,5,-0.733132579,120,1.102668306,NA,NA,NA,NA,186,5.225746674,186,5.225746674,47,hours,cent
15,English,15,-0.733047813,Nonswitch,Nonhomograph,3,-1.4813546,128,1.282990891,124,4.820281566,124,4.820281566,336,5.81711116,336,5.81711116,69,day,piping
15,English,15,-0.733047813,Switch,Homograph,6,-0.359021569,154,1.869039294,137,4.919980926,774,6.651571874,360,5.886104031,360,5.886104031,68,aimait,rose
15,English,15,-0.733047813,Switch,Nonhomograph,7,0.015089442,90,0.426458611,414,6.025865974,414,6.025865974,478,6.169610732,1204,7.093404626,54,recette,boar
15,English,15,-0.733047813,Switch,Nonhomograph,4,-1.10724359,44,-0.610396255,221,5.398162702,221,5.398162702,317,5.758901774,317,5.758901774,74,idée,dare
15,English,15,-0.733047813,Nonswitch,Nonhomograph,5,-0.733132579,148,1.733797355,172,5.147494477,172,5.147494477,506,6.226536669,506,6.226536669,43,bored,tune
15,English,15,-0.733047813,Switch,Nonhomograph,10,1.137422473,116,1.012507013,1380,7.229838778,1380,7.229838778,NA,NA,NA,NA,50,surprendre,card
15,English,15,-0.733047813,Nonswitch,Homograph,10,1.137422473,132,1.373152184,460,6.131226489,460,6.131226489,277,5.624017506,277,5.624017506,71,reasonable,ton
15,English,15,-0.733047813,Nonswitch,Homograph,7,0.015089442,117,1.035047336,177,5.176149733,177,5.176149733,185,5.220355825,185,5.220355825,51,watched,fin
15,English,15,-0.733047813,Switch,Nonhomograph,15,3.007977526,88,0.381377964,888,6.788971743,1795,7.492760301,232,5.446737372,232,5.446737372,52,avait besoin de,corn
15,English,15,-0.733047813,Nonswitch,Nonhomograph,4,-1.10724359,159,1.98174091,NA,NA,NA,NA,154,5.036952602,154,5.036952602,51,fear,paw
15,English,15,-0.733047813,Switch,Nonhomograph,8,0.389200452,40,-0.700557548,332,5.805134969,1270,7.146772179,301,5.707110265,604,6.403574198,62,conseils,fiddle
15,English,15,-0.733047813,Switch,Nonhomograph,10,1.137422473,51,-0.452613993,337,5.82008293,337,5.82008293,96,4.564348191,96,4.564348191,64,des heures,bath
15,English,15,-0.733047813,Nonswitch,Nonhomograph,4,-1.10724359,158,1.959200586,262,5.568344504,262,5.568344504,163,5.093750201,224,5.411646052,73,list,leash
15,English,15,-0.733047813,Nonswitch,Nonhomograph,7,0.015089442,98,0.606781196,281,5.638354669,281,5.638354669,137,4.919980926,137,4.919980926,53,warning,camp
15,English,15,-0.733047813,Nonswitch,Homograph,6,-0.359021569,125,1.215369922,152,5.023880521,152,5.023880521,354,5.869296913,354,5.869296913,55,heathy,raisin
15,English,15,-0.733047813,Nonswitch,Nonhomograph,8,0.389200452,161,2.026821556,358,5.880532986,358,5.880532986,NA,NA,146,4.983606622,63,setbacks,dig
15,English,15,-0.733047813,Nonswitch,Nonhomograph,4,-1.10724359,50,-0.475154316,189,5.241747015,189,5.241747015,200,5.298317367,200,5.298317367,71,have,sip
15,English,15,-0.733047813,Nonswitch,Homograph,5,-0.733132579,114,0.967426367,265,5.579729826,447,6.102558595,271,5.602118821,271,5.602118821,43,liked,chat
15,English,15,-0.733047813,Nonswitch,Nonhomograph,4,-1.10724359,36,-0.79071884,158,5.062595033,158,5.062595033,391,5.96870756,391,5.96870756,45,time,teeth
15,English,15,-0.733047813,Switch,Nonhomograph,8,0.389200452,34,-0.835799487,361,5.888877958,796,6.679599186,297,5.693732139,719,6.577861358,68,aimaient,duck
15,English,15,-0.733047813,Switch,Nonhomograph,6,-0.359021569,73,0.043273117,525,6.263398263,525,6.263398263,280,5.634789603,280,5.634789603,72,irrité,hose
15,English,15,-0.733047813,Switch,Homograph,11,1.511533484,123,1.170289275,810,6.697034248,810,6.697034248,320,5.768320996,320,5.768320996,60,sécuritaire,ranger
15,English,15,-0.733047813,Switch,Homograph,11,1.511533484,31,-0.903420456,NA,NA,NA,NA,NA,NA,NA,NA,48,sans valeur,coin
15,English,15,-0.733047813,Switch,Nonhomograph,7,0.015089442,38,-0.745638194,496,6.206575927,496,6.206575927,198,5.288267031,198,5.288267031,48,mauvais,soap
15,English,15,-0.733047813,Nonswitch,Nonhomograph,3,-1.4813546,25,-1.038662395,NA,NA,NA,NA,289,5.666426688,372,5.918893854,59,bad,broth
15,English,15,-0.733047813,Switch,Homograph,5,-0.733132579,103,0.719482812,151,5.017279837,267,5.587248658,252,5.529429088,252,5.529429088,70,bonne,vest
15,English,15,-0.733047813,Switch,Nonhomograph,5,-0.733132579,77,0.13343441,292,5.676753802,292,5.676753802,266,5.583496309,266,5.583496309,56,était,scarf
15,English,15,-0.733047813,Nonswitch,Homograph,4,-1.10724359,58,-0.294831731,148,4.997212274,148,4.997212274,377,5.932245187,377,5.932245187,63,hard,net
15,English,15,-0.733047813,Switch,Homograph,7,0.015089442,75,0.088353763,194,5.267858159,194,5.267858159,235,5.459585514,235,5.459585514,56,journée,rider
15,English,15,-0.733047813,Nonswitch,Homograph,4,-1.10724359,165,2.116982849,146,4.983606622,146,4.983606622,336,5.81711116,336,5.81711116,73,skin,rayon
15,English,15,-0.733047813,Nonswitch,Nonhomograph,10,1.137422473,102,0.696942489,383,5.948034989,383,5.948034989,258,5.552959585,258,5.552959585,57,complaints,trash
15,English,15,-0.733047813,Switch,Nonhomograph,8,0.389200452,41,-0.678017225,245,5.501258211,245,5.501258211,426,6.054439346,426,6.054439346,58,vacances,penguin
15,English,15,-0.733047813,Nonswitch,Nonhomograph,5,-0.733132579,5,-1.489468859,153,5.030437921,153,5.030437921,125,4.828313737,125,4.828313737,47,house,book
15,English,15,-0.733047813,Switch,Nonhomograph,4,-1.10724359,156,1.91411994,388,5.96100534,388,5.96100534,219,5.38907173,219,5.38907173,70,bien,tire
15,English,15,-0.733047813,Switch,Nonhomograph,9,0.763311463,29,-0.948501103,615,6.421622268,615,6.421622268,334,5.811140993,334,5.811140993,60,en manque,jingle
15,English,15,-0.733047813,Nonswitch,Homograph,7,0.015089442,140,1.553474769,310,5.736572297,310,5.736572297,257,5.549076085,474,6.161207322,69,believe,timbre
15,English,15,-0.733047813,Switch,Homograph,7,0.015089442,67,-0.091968822,246,5.505331536,246,5.505331536,334,5.811140993,334,5.811140993,50,préparé,file
15,English,15,-0.733047813,Nonswitch,Homograph,5,-0.733132579,9,-1.399307566,215,5.370638028,215,5.370638028,NA,NA,656,6.486160789,59,nasty,miser
15,English,15,-0.733047813,Nonswitch,Homograph,6,-0.359021569,142,1.598555416,172,5.147494477,172,5.147494477,474,6.161207322,474,6.161207322,61,person,tenant
15,English,15,-0.733047813,Nonswitch,Nonhomograph,8,0.389200452,56,-0.339912377,237,5.468060141,237,5.468060141,217,5.379897354,217,5.379897354,65,complain,fleece
15,English,15,-0.733047813,Switch,Homograph,7,0.015089442,85,0.313756995,407,6.008813185,535,6.282266747,249,5.517452896,249,5.517452896,58,magasin,dresser
15,English,15,-0.733047813,Nonswitch,Homograph,8,0.389200452,35,-0.813259164,250,5.521460918,250,5.521460918,451,6.11146734,451,6.11146734,45,prepared,lance
15,English,15,-0.733047813,Nonswitch,Nonhomograph,7,0.015089442,147,1.711257031,249,5.517452896,676,6.516193076,236,5.463831805,236,5.463831805,49,worried,nick
15,English,15,-0.733047813,Nonswitch,Homograph,9,0.763311463,94,0.516619903,873,6.771935556,873,6.771935556,181,5.198497031,181,5.198497031,53,suggested,lice
15,English,15,-0.733047813,Nonswitch,Nonhomograph,9,0.763311463,70,-0.024347853,NA,NA,608,6.410174882,219,5.38907173,219,5.38907173,55,favourite,shrimp
15,English,15,-0.733047813,Switch,Nonhomograph,11,1.511533484,61,-0.227210761,1467,7.290974778,1467,7.290974778,419,6.03787092,419,6.03787092,46,se plaindre,couch
15,English,15,-0.733047813,Switch,Homograph,10,1.137422473,133,1.395692507,306,5.723585102,1142,7.04053639,211,5.351858133,500,6.214608098,52,se reposer,fort
15,English,15,-0.733047813,Switch,Homograph,10,1.137422473,22,-1.106283365,111,4.709530201,219,5.38907173,241,5.484796933,241,5.484796933,54,grand-mère,loin
15,English,15,-0.733047813,Nonswitch,Homograph,7,0.015089442,109,0.854724751,227,5.424950017,227,5.424950017,NA,NA,NA,NA,57,worried,venue
15,English,15,-0.733047813,Switch,Homograph,6,-0.359021569,11,-1.35422692,251,5.525452939,887,6.787844982,586,6.37331979,586,6.37331979,46,choses,lever
15,English,15,-0.733047813,Switch,Homograph,12,1.885644494,151,1.801418324,282,5.641907071,282,5.641907071,286,5.655991811,286,5.655991811,64,bibliothèque,pain
15,English,15,-0.733047813,Switch,Nonhomograph,13,2.259755505,112,0.92234572,762,6.635946556,2264,7.724888439,284,5.648974238,284,5.648974238,44,connaissaient,hotel
15,English,15,-0.733047813,Nonswitch,Homograph,9,0.763311463,136,1.463313477,254,5.537334267,838,6.7310181,295,5.686975356,295,5.686975356,65,exemplary,parole
15,English,15,-0.733047813,Nonswitch,Homograph,13,2.259755505,30,-0.925960779,189,5.241747015,894,6.795705775,192,5.257495372,192,5.257495372,67,laughingstock,roman
15,English,15,-0.733047813,Nonswitch,Homograph,9,0.763311463,157,1.936660263,201,5.303304908,201,5.303304908,266,5.583496309,266,5.583496309,49,carefully,dent
15,English,15,-0.733047813,Nonswitch,Nonhomograph,6,-0.359021569,82,0.246136025,186,5.225746674,186,5.225746674,263,5.572154032,621,6.431331082,61,person,hunter
15,English,15,-0.733047813,Switch,Homograph,12,1.885644494,149,1.756337678,469,6.150602768,469,6.150602768,554,6.317164687,554,6.317164687,72,correctement,vent
15,English,15,-0.733047813,Switch,Homograph,9,0.763311463,26,-1.016122072,1324,7.188412736,1324,7.188412736,170,5.135798437,170,5.135798437,74,plus tard,sale
15,English,15,-0.733047813,Switch,Homograph,7,0.015089442,1,-1.579630151,640,6.461468176,1170,7.064759028,NA,NA,1032,6.939253946,62,suivant,manger
15,English,15,-0.733047813,Nonswitch,Nonhomograph,6,-0.359021569,65,-0.137049469,242,5.488937726,242,5.488937726,NA,NA,NA,NA,67,health,drunk
15,English,15,-0.733047813,Switch,Homograph,6,-0.359021569,96,0.56170055,321,5.771441123,321,5.771441123,253,5.533389489,253,5.533389489,44,soleil,court
15,English,15,-0.733047813,Switch,Nonhomograph,5,-0.733132579,15,-1.264065627,208,5.33753808,208,5.33753808,284,5.648974238,284,5.648974238,66,temps,tent
16,French,75,2.189378768,Nonswitch,Nonhomograph,4,-1.10724359,13,-1.309146273,NA,NA,NA,NA,NA,NA,NA,NA,74,idea,dare
16,French,75,2.189378768,Switch,Nonhomograph,5,-0.733132579,27,-0.993581749,NA,NA,NA,NA,NA,NA,NA,NA,71,avoir,sip
16,French,75,2.189378768,Nonswitch,Nonhomograph,6,-0.359021569,103,0.719482812,326,5.786897381,709,6.563855527,162,5.087596335,162,5.087596335,62,advice,fiddle
16,French,75,2.189378768,Switch,Homograph,14,2.633866516,48,-0.520234962,369,5.910796644,369,5.910796644,271,5.602118821,271,5.602118821,55,en bonne santé,raisin
16,French,75,2.189378768,Switch,Homograph,8,0.389200452,28,-0.971041426,315,5.752572639,315,5.752572639,237,5.468060141,237,5.468060141,61,personne,tenant
16,French,75,2.189378768,Nonswitch,Homograph,8,0.389200452,140,1.553474769,281,5.638354669,281,5.638354669,NA,NA,NA,NA,50,prepared,file
16,French,75,2.189378768,Switch,Nonhomograph,8,0.389200452,149,1.756337678,177,5.176149733,177,5.176149733,222,5.402677382,222,5.402677382,61,personne,hunter
16,French,75,2.189378768,Switch,Nonhomograph,7,0.015089442,20,-1.151364011,256,5.545177444,664,6.498282149,210,5.347107531,597,6.391917113,55,préféré,shrimp
16,French,75,2.189378768,Switch,Nonhomograph,5,-0.733132579,170,2.229684464,NA,NA,NA,NA,163,5.093750201,163,5.093750201,45,temps,teeth
16,French,75,2.189378768,Switch,Nonhomograph,7,0.015089442,122,1.147748952,242,5.488937726,242,5.488937726,NA,NA,NA,NA,59,mauvais,broth
16,French,75,2.189378768,Switch,Homograph,11,1.511533484,92,0.471539257,201,5.303304908,201,5.303304908,250,5.521460918,250,5.521460918,59,désagréable,miser
16,French,75,2.189378768,Switch,Homograph,9,0.763311463,123,1.170289275,424,6.049733455,559,6.326149473,NA,NA,NA,NA,51,regardait,fin
16,French,75,2.189378768,Nonswitch,Homograph,4,-1.10724359,87,0.358837641,151,5.017279837,151,5.017279837,NA,NA,199,5.293304825,70,good,vest
16,French,75,2.189378768,Nonswitch,Homograph,11,1.511533484,42,-0.655476901,159,5.068904202,159,5.068904202,NA,NA,NA,NA,54,grandmother,loin
16,French,75,2.189378768,Switch,Nonhomograph,5,-0.733132579,124,1.192829599,358,5.880532986,358,5.880532986,225,5.416100402,368,5.908082938,67,santé,drunk
16,French,75,2.189378768,Nonswitch,Nonhomograph,6,-0.359021569,100,0.651861842,168,5.123963979,260,5.560681631,251,5.525452939,251,5.525452939,52,needed,corn
16,French,75,2.189378768,Nonswitch,Homograph,4,-1.10724359,4,-1.512009182,119,4.779123493,308,5.730099783,115,4.744932128,115,4.744932128,52,rest,fort
16,French,75,2.189378768,Nonswitch,Nonhomograph,3,-1.4813546,23,-1.083743042,NA,NA,121,4.795790546,241,5.484796933,241,5.484796933,56,was,scarf
16,French,75,2.189378768,Nonswitch,Homograph,3,-1.4813546,125,1.215369922,144,4.9698133,144,4.9698133,265,5.579729826,265,5.579729826,56,day,rider
16,French,75,2.189378768,Nonswitch,Nonhomograph,3,-1.4813546,64,-0.159589792,NA,NA,NA,NA,148,4.997212274,388,5.96100534,48,bad,soap
16,French,75,2.189378768,Nonswitch,Nonhomograph,7,0.015089442,156,1.91411994,NA,NA,NA,NA,NA,NA,NA,NA,60,lacking,jingle
16,French,75,2.189378768,Switch,Nonhomograph,11,1.511533484,45,-0.587855932,396,5.981414211,396,5.981414211,NA,NA,NA,NA,65,se plaindre,fleece
16,French,75,2.189378768,Switch,Nonhomograph,7,0.015089442,36,-0.79071884,149,5.003946306,149,5.003946306,263,5.572154032,263,5.572154032,69,journée,piping
16,French,75,2.189378768,Nonswitch,Nonhomograph,9,0.763311463,126,1.237910245,363,5.894402834,363,5.894402834,NA,NA,NA,NA,72,irritated,hose
16,French,75,2.189378768,Switch,Homograph,3,-1.4813546,65,-0.137049469,153,5.030437921,577,6.357842267,284,5.648974238,284,5.648974238,63,dur,net
16,French,75,2.189378768,Switch,Homograph,6,-0.359021569,101,0.674402166,NA,NA,NA,NA,NA,NA,NA,NA,47,heures,cent
16,French,75,2.189378768,Nonswitch,Nonhomograph,4,-1.10724359,81,0.223595702,NA,NA,191,5.252273428,NA,NA,515,6.244166901,44,knew,hotel
16,French,75,2.189378768,Switch,Nonhomograph,7,0.015089442,86,0.336297318,507,6.228511004,909,6.812345094,NA,NA,NA,NA,49,inquiet,nick
16,French,75,2.189378768,Switch,Nonhomograph,13,2.259755505,155,1.891579617,528,6.269096284,672,6.510258341,209,5.342334252,209,5.342334252,53,avertissement,camp
16,French,75,2.189378768,Nonswitch,Homograph,7,0.015089442,134,1.41823283,160,5.075173815,160,5.075173815,NA,NA,244,5.497168225,64,library,pain
16,French,75,2.189378768,Switch,Nonhomograph,7,0.015089442,77,0.13343441,143,4.96284463,143,4.96284463,246,5.505331536,246,5.505331536,51,la peur,paw
16,French,75,2.189378768,Switch,Homograph,8,0.389200452,139,1.530934446,682,6.525029658,682,6.525029658,147,4.990432587,147,4.990432587,43,aimaient,chat
16,French,75,2.189378768,Switch,Homograph,7,0.015089442,115,0.98996669,197,5.283203729,197,5.283203729,256,5.545177444,256,5.545177444,45,préparé,lance
16,French,75,2.189378768,Nonswitch,Homograph,8,0.389200452,128,1.282990891,NA,NA,NA,NA,155,5.043425117,155,5.043425117,72,properly,vent
16,French,75,2.189378768,Nonswitch,Nonhomograph,8,0.389200452,76,0.110894086,163,5.093750201,163,5.093750201,NA,NA,NA,NA,46,complain,couch
16,French,75,2.189378768,Nonswitch,Nonhomograph,4,-1.10724359,166,2.139523172,NA,NA,NA,NA,285,5.65248918,285,5.65248918,66,time,tent
16,French,75,2.189378768,Switch,Homograph,7,0.015089442,58,-0.294831731,485,6.184148891,485,6.184148891,216,5.375278408,216,5.375278408,57,inquiet,venue
16,French,75,2.189378768,Switch,Nonhomograph,5,-0.733132579,78,0.155974733,177,5.176149733,177,5.176149733,270,5.598421959,412,6.021023349,73,liste,leash
16,French,75,2.189378768,Switch,Homograph,6,-0.359021569,30,-0.925960779,422,6.045005314,612,6.416732283,147,4.990432587,147,4.990432587,69,croire,timbre
16,French,75,2.189378768,Nonswitch,Homograph,9,0.763311463,131,1.350611861,197,5.283203729,197,5.283203729,NA,NA,NA,NA,48,worthless,coin
16,French,75,2.189378768,Nonswitch,Nonhomograph,4,-1.10724359,16,-1.241525304,NA,NA,NA,NA,148,4.997212274,148,4.997212274,70,well,tire
16,French,75,2.189378768,Switch,Nonhomograph,6,-0.359021569,9,-1.399307566,186,5.225746674,186,5.225746674,NA,NA,NA,NA,43,ennuyé,tune
16,French,75,2.189378768,Nonswitch,Homograph,5,-0.733132579,89,0.403918288,NA,NA,NA,NA,236,5.463831805,236,5.463831805,58,store,dresser
16,French,75,2.189378768,Nonswitch,Nonhomograph,4,-1.10724359,80,0.201055379,144,4.9698133,144,4.9698133,233,5.451038454,233,5.451038454,68,like,duck
16,French,75,2.189378768,Nonswitch,Nonhomograph,8,0.389200452,104,0.742023135,192,5.257495372,560,6.327936784,NA,NA,153,5.030437921,50,surprise,card
16,French,75,2.189378768,Switch,Nonhomograph,11,1.511533484,38,-0.745638194,182,5.204006687,297,5.693732139,NA,NA,NA,NA,63,contretemps,dig
16,French,75,2.189378768,Nonswitch,Nonhomograph,6,-0.359021569,167,2.162063495,145,4.976733742,145,4.976733742,140,4.941642423,140,4.941642423,54,recipe,boar
16,French,75,2.189378768,Switch,Homograph,10,1.137422473,159,1.98174091,32,3.465735903,233,5.451038454,202,5.308267697,257,5.549076085,65,exemplaire,parole
